uuid,timestamp,sales
8f7d9933-d35a-4c04-bcc8-0e62f1b1a111,2020-01-07 20:00:00,105
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-01 00:00:00,10
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-01 04:00:00,82
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-01 08:00:00,126
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-01 12:00:00,141
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-01 16:00:00,140
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-01 20:00:00,12
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-02 00:00:00,173
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-02 08:00:00,78
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-02 12:00:00,98
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-02 16:00:00,17
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-02 20:00:00,239
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-03 00:00:00,107
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-03 04:00:00,197
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-03 08:00:00,50
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-03 12:00:00,99
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-03 16:00:00,76
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-03 20:00:00,179
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-04 04:00:00,154
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-04 08:00:00,111
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-04 12:00:00,100
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-04 16:00:00,4
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-04 20:00:00,71
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-05 00:00:00,246
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-05 04:00:00,70
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-05 08:00:00,97
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-05 12:00:00,5
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-05 16:00:00,33
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-05 20:00:00,90
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-06 00:00:00,93
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-06 04:00:00,107
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-06 12:00:00,230
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-06 16:00:00,160
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-07 00:00:00,75
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-07 04:00:00,230
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-07 08:00:00,228
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-07 12:00:00,22
8f8b8d8c-23ef-4704-8700-9ee210b679b9,2020-01-07 20:00:00,72
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-01 00:00:00,143
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-01 04:00:00,258
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-01 08:00:00,121
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-01 12:00:00,318
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-01 16:00:00,83
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-01 20:00:00,66
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-02 00:00:00,84
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-02 04:00:00,23
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-02 08:00:00,17
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-02 12:00:00,82
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-02 16:00:00,56
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-02 20:00:00,165
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-03 00:00:00,145
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-03 04:00:00,121
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-03 08:00:00,124
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-03 12:00:00,36
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-03 16:00:00,154
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-03 20:00:00,111
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-04 00:00:00,68
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-04 04:00:00,22
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-04 12:00:00,49
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-04 16:00:00,121
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-04 20:00:00,148
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-05 00:00:00,53
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-05 04:00:00,135
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-05 08:00:00,171
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-05 12:00:00,55
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-05 16:00:00,52
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-06 00:00:00,76
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-06 04:00:00,132
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-06 08:00:00,151
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-06 12:00:00,15
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-06 16:00:00,113
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-06 20:00:00,12
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-07 00:00:00,3
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-07 04:00:00,192
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-07 08:00:00,98
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-07 12:00:00,96
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-07 16:00:00,230
8fa77c92-3fe1-4d2e-ab6a-0ec77d8c3a1f,2020-01-07 20:00:00,201
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-01 00:00:00,350
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-01 04:00:00,89
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-01 08:00:00,261
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-01 12:00:00,84
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-01 16:00:00,150
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-01 20:00:00,114
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-02 00:00:00,34
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-02 04:00:00,87
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-02 08:00:00,189
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-02 12:00:00,131
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-02 16:00:00,269
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-02 20:00:00,289
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-03 00:00:00,323
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-03 08:00:00,21
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-03 12:00:00,224
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-03 16:00:00,98
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-03 20:00:00,38
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-04 00:00:00,157
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-04 04:00:00,77
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-04 08:00:00,95
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-04 12:00:00,36
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-04 20:00:00,23
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-05 00:00:00,147
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-05 04:00:00,190
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-05 20:00:00,224
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-06 04:00:00,202
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-06 12:00:00,226
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-06 20:00:00,132
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-07 00:00:00,195
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-07 04:00:00,109
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-07 12:00:00,4
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-07 16:00:00,58
8fb6c51c-e8c1-44bf-adee-5495aa9b823f,2020-01-07 20:00:00,120
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-01 00:00:00,205
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-01 04:00:00,48
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-01 08:00:00,81
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-01 12:00:00,36
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-01 16:00:00,131
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-01 20:00:00,246
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-02 00:00:00,32
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-02 04:00:00,65
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-02 08:00:00,21
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-02 12:00:00,260
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-02 16:00:00,16
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-02 20:00:00,63
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-03 00:00:00,263
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-03 04:00:00,124
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-03 08:00:00,115
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-03 12:00:00,35
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-03 16:00:00,253
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-03 20:00:00,139
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-04 00:00:00,89
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-04 04:00:00,118
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-04 08:00:00,99
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-04 12:00:00,197
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-04 20:00:00,238
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-05 00:00:00,59
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-05 04:00:00,4
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-05 08:00:00,52
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-05 12:00:00,299
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-05 16:00:00,80
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-05 20:00:00,364
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-06 00:00:00,162
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-06 04:00:00,227
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-06 08:00:00,50
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-06 12:00:00,94
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-06 20:00:00,376
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-07 00:00:00,26
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-07 04:00:00,94
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-07 08:00:00,27
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-07 12:00:00,119
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-07 16:00:00,153
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-07 20:00:00,27
91f7868a-bd8f-46bf-b6d1-9ff690149285,2020-01-08 00:00:00,34
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-01 00:00:00,33
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-01 04:00:00,167
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-01 08:00:00,129
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-01 12:00:00,4
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-01 16:00:00,33
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-01 20:00:00,256
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-02 00:00:00,357
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-02 04:00:00,255
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-02 08:00:00,91
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-02 12:00:00,153
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-02 20:00:00,126
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-03 00:00:00,110
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-03 04:00:00,93
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-03 08:00:00,192
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-03 12:00:00,63
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-03 16:00:00,28
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-03 20:00:00,61
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-04 00:00:00,138
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-04 04:00:00,90
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-04 08:00:00,245
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-04 12:00:00,221
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-04 16:00:00,13
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-04 20:00:00,55
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-05 00:00:00,278
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-05 04:00:00,121
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-05 08:00:00,167
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-05 12:00:00,213
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-05 16:00:00,163
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-05 20:00:00,63
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-06 00:00:00,282
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-06 04:00:00,43
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-06 08:00:00,96
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-06 12:00:00,165
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-06 16:00:00,207
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-06 20:00:00,109
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-07 00:00:00,218
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-07 04:00:00,103
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-07 08:00:00,51
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-07 12:00:00,209
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-07 16:00:00,277
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-07 20:00:00,186
92b64dcc-a724-4746-956d-27188e06a5f7,2020-01-08 00:00:00,50
930463a2-d198-4a64-a952-413fb11f2910,2020-01-01 00:00:00,87
930463a2-d198-4a64-a952-413fb11f2910,2020-01-01 04:00:00,476
930463a2-d198-4a64-a952-413fb11f2910,2020-01-01 08:00:00,91
930463a2-d198-4a64-a952-413fb11f2910,2020-01-01 12:00:00,182
930463a2-d198-4a64-a952-413fb11f2910,2020-01-01 16:00:00,200
930463a2-d198-4a64-a952-413fb11f2910,2020-01-01 20:00:00,84
930463a2-d198-4a64-a952-413fb11f2910,2020-01-02 00:00:00,111
930463a2-d198-4a64-a952-413fb11f2910,2020-01-02 04:00:00,182
930463a2-d198-4a64-a952-413fb11f2910,2020-01-02 08:00:00,233
930463a2-d198-4a64-a952-413fb11f2910,2020-01-02 12:00:00,133
930463a2-d198-4a64-a952-413fb11f2910,2020-01-02 16:00:00,63
930463a2-d198-4a64-a952-413fb11f2910,2020-01-02 20:00:00,21
930463a2-d198-4a64-a952-413fb11f2910,2020-01-03 00:00:00,177
930463a2-d198-4a64-a952-413fb11f2910,2020-01-03 08:00:00,15
930463a2-d198-4a64-a952-413fb11f2910,2020-01-03 12:00:00,56
930463a2-d198-4a64-a952-413fb11f2910,2020-01-03 16:00:00,128
930463a2-d198-4a64-a952-413fb11f2910,2020-01-03 20:00:00,57
930463a2-d198-4a64-a952-413fb11f2910,2020-01-04 00:00:00,213
930463a2-d198-4a64-a952-413fb11f2910,2020-01-04 04:00:00,211
930463a2-d198-4a64-a952-413fb11f2910,2020-01-04 08:00:00,14
930463a2-d198-4a64-a952-413fb11f2910,2020-01-04 12:00:00,174
930463a2-d198-4a64-a952-413fb11f2910,2020-01-04 20:00:00,91
930463a2-d198-4a64-a952-413fb11f2910,2020-01-05 04:00:00,93
930463a2-d198-4a64-a952-413fb11f2910,2020-01-05 08:00:00,273
930463a2-d198-4a64-a952-413fb11f2910,2020-01-05 12:00:00,98
930463a2-d198-4a64-a952-413fb11f2910,2020-01-05 16:00:00,106
930463a2-d198-4a64-a952-413fb11f2910,2020-01-05 20:00:00,368
930463a2-d198-4a64-a952-413fb11f2910,2020-01-06 04:00:00,136
930463a2-d198-4a64-a952-413fb11f2910,2020-01-06 08:00:00,58
930463a2-d198-4a64-a952-413fb11f2910,2020-01-06 16:00:00,42
930463a2-d198-4a64-a952-413fb11f2910,2020-01-06 20:00:00,66
930463a2-d198-4a64-a952-413fb11f2910,2020-01-07 00:00:00,168
930463a2-d198-4a64-a952-413fb11f2910,2020-01-07 04:00:00,5
930463a2-d198-4a64-a952-413fb11f2910,2020-01-07 08:00:00,249
930463a2-d198-4a64-a952-413fb11f2910,2020-01-07 12:00:00,56
930463a2-d198-4a64-a952-413fb11f2910,2020-01-07 16:00:00,275
930463a2-d198-4a64-a952-413fb11f2910,2020-01-07 20:00:00,143
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-01 00:00:00,78
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-01 04:00:00,343
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-01 08:00:00,173
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-01 12:00:00,13
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-01 16:00:00,24
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-01 20:00:00,253
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-02 00:00:00,9
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-02 04:00:00,123
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-02 08:00:00,65
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-02 12:00:00,130
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-02 16:00:00,240
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-02 20:00:00,87
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-03 00:00:00,12
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-03 04:00:00,149
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-03 08:00:00,139
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-03 12:00:00,339
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-03 16:00:00,147
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-03 20:00:00,182
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-04 00:00:00,155
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-04 08:00:00,20
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-04 12:00:00,207
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-04 16:00:00,68
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-04 20:00:00,96
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-05 00:00:00,99
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-05 04:00:00,113
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-05 08:00:00,42
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-05 12:00:00,72
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-05 16:00:00,170
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-05 20:00:00,210
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-06 00:00:00,101
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-06 04:00:00,132
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-06 08:00:00,34
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-06 12:00:00,86
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-06 16:00:00,96
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-06 20:00:00,132
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-07 00:00:00,96
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-07 08:00:00,122
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-07 12:00:00,66
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-07 16:00:00,56
93e46743-ed4e-4d4c-9543-601e410d448c,2020-01-07 20:00:00,75
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-01 00:00:00,167
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-01 04:00:00,55
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-01 08:00:00,246
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-01 12:00:00,242
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-01 16:00:00,33
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-01 20:00:00,68
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-02 00:00:00,41
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-02 04:00:00,190
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-02 12:00:00,15
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-02 16:00:00,176
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-02 20:00:00,159
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-03 00:00:00,293
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-03 04:00:00,115
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-03 08:00:00,33
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-03 16:00:00,160
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-03 20:00:00,271
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-04 00:00:00,153
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-04 04:00:00,90
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-04 08:00:00,74
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-04 12:00:00,202
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-04 16:00:00,110
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-04 20:00:00,94
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-05 00:00:00,310
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-05 04:00:00,53
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-05 08:00:00,186
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-05 12:00:00,65
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-05 16:00:00,32
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-06 00:00:00,206
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-06 04:00:00,141
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-06 08:00:00,76
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-06 12:00:00,40
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-06 16:00:00,226
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-07 00:00:00,162
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-07 04:00:00,37
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-07 08:00:00,246
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-07 12:00:00,273
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-07 16:00:00,223
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-07 20:00:00,64
9420d5b5-fe47-4b69-bb16-3236bddbae69,2020-01-08 00:00:00,13
94bd5596-afe3-44ec-ae96-51103fe33964,2020-01-01 00:00:00,62
94bd5596-afe3-44ec-ae96-51103fe33964,2020-01-01 04:00:00,117
94bd5596-afe3-44ec-ae96-51103fe33964,2020-01-01 08:00:00,87
94bd5596-afe3-44ec-ae96-51103fe33964,2020-01-01 12:00:00,67
94bd5596-afe3-44ec-ae96-51103fe33964,2020-01-01 16:00:00,60
94bd5596-afe3-44ec-ae96-51103fe33964,2020-01-01 20:00:00,131
94bd5596-afe3-44ec-ae96-51103fe33964,2020-01-02 00:00:00,23
94bd5596-afe3-44ec-ae96-51103fe33964,2020-01-02 04:00:00,63
94bd5596-afe3-44ec-ae96-51103fe33964,2020-01-02 08:00:00,103
94bd5596-afe3-44ec-ae96-51103fe33964,2020-01-02 12:00:00,54
94bd5596-afe3-44ec-ae96-51103fe33964,2020-01-02 16:00:00,278
94bd5596-afe3-44ec-ae96-51103fe33964,2020-01-02 20:00:00,229
94bd5596-afe3-44ec-ae96-51103fe33964,2020-01-03 00:00:00,103
94bd5596-afe3-44ec-ae96-51103fe33964,2020-01-03 04:00:00,64
94bd5596-afe3-44ec-ae96-51103fe33964,2020-01-03 08:00:00,49
94bd5596-afe3-44ec-ae96-51103fe33964,2020-01-03 12:00:00,158
94bd5596-afe3-44ec-ae96-51103fe33964,2020-01-03 16:00:00,169
94bd5596-afe3-44ec-ae96-51103fe33964,2020-01-03 20:00:00,168
94bd5596-afe3-44ec-ae96-51103fe33964,2020-01-04 00:00:00,276
94bd5596-afe3-44ec-ae96-51103fe33964,2020-01-04 04:00:00,26
94bd5596-afe3-44ec-ae96-51103fe33964,2020-01-04 08:00:00,178
94bd5596-afe3-44ec-ae96-51103fe33964,2020-01-04 12:00:00,154
